Image num;label
"[[[0.03137255 0.02352941 0.02352941]
  [0.03137255 0.02352941 0.02352941]
  [0.04705882 0.03921569 0.03921569]
  ...
  [0.14509804 0.15686275 0.17254902]
  [0.14901961 0.16078431 0.17647059]
  [0.14901961 0.16078431 0.17647059]]

 [[0.03137255 0.02352941 0.02352941]
  [0.03137255 0.02352941 0.02352941]
  [0.04705882 0.03921569 0.03921569]
  ...
  [0.14509804 0.15686275 0.17254902]
  [0.14901961 0.16078431 0.17647059]
  [0.14901961 0.16078431 0.17647059]]

 [[0.03529412 0.02352941 0.02352941]
  [0.03529412 0.02352941 0.02352941]
  [0.04705882 0.03921569 0.03921569]
  ...
  [0.13333333 0.14509804 0.16078431]
  [0.13333333 0.14509804 0.16078431]
  [0.13333333 0.14509804 0.16078431]]

 ...

 [[0.03921569 0.03137255 0.02745098]
  [0.03921569 0.03137255 0.02745098]
  [0.03529412 0.02745098 0.02352941]
  ...
  [0.06666667 0.03529412 0.03921569]
  [0.07058824 0.03921569 0.04313725]
  [0.07058824 0.03921569 0.04313725]]

 [[0.03921569 0.03137255 0.02745098]
  [0.03921569 0.03137255 0.02745098]
  [0.03529412 0.02745098 0.02352941]
  ...
  [0.06666667 0.03529412 0.03921569]
  [0.07058824 0.03921569 0.04313725]
  [0.07058824 0.03921569 0.04313725]]

 [[0.03921569 0.03137255 0.02745098]
  [0.03921569 0.03137255 0.02745098]
  [0.03529412 0.02745098 0.02352941]
  ...
  [0.06666667 0.03529412 0.03921569]
  [0.07058824 0.03921569 0.04313725]
  [0.07058824 0.03921569 0.04313725]]]";1
"[[[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.20392157 0.21568627 0.23137255]
  [0.20392157 0.21568627 0.23137255]
  [0.20392157 0.21568627 0.23137255]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.20392157 0.21568627 0.23137255]
  [0.20392157 0.21568627 0.23137255]
  [0.20392157 0.21568627 0.23137255]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.20784314 0.21960784 0.23529412]
  [0.20784314 0.21568627 0.23137255]
  [0.20784314 0.21568627 0.23137255]]

 ...

 [[0.01176471 0.00392157 0.00392157]
  [0.01176471 0.00392157 0.00392157]
  [0.00784314 0.00392157 0.00392157]
  ...
  [0.34117647 0.34117647 0.34117647]
  [0.3372549  0.3372549  0.3372549 ]
  [0.3372549  0.3372549  0.3372549 ]]

 [[0.01176471 0.00392157 0.00392157]
  [0.01176471 0.00392157 0.00392157]
  [0.00784314 0.00392157 0.00392157]
  ...
  [0.34117647 0.34117647 0.34117647]
  [0.33333333 0.33333333 0.33333333]
  [0.33333333 0.33333333 0.33333333]]

 [[0.01176471 0.00392157 0.00392157]
  [0.01176471 0.00392157 0.00392157]
  [0.00784314 0.00392157 0.00392157]
  ...
  [0.34117647 0.34117647 0.34117647]
  [0.33333333 0.33333333 0.33333333]
  [0.33333333 0.33333333 0.33333333]]]";0
"[[[0.73333333 0.74117647 0.77254902]
  [0.73333333 0.74117647 0.77254902]
  [0.73333333 0.74117647 0.77254902]
  ...
  [0.68235294 0.69019608 0.72941176]
  [0.67843137 0.68627451 0.7254902 ]
  [0.67843137 0.68627451 0.7254902 ]]

 [[0.73333333 0.74117647 0.77254902]
  [0.73333333 0.74117647 0.77254902]
  [0.73333333 0.74117647 0.77254902]
  ...
  [0.68235294 0.69019608 0.72941176]
  [0.67843137 0.68627451 0.7254902 ]
  [0.67843137 0.68627451 0.7254902 ]]

 [[0.73333333 0.74117647 0.77254902]
  [0.73333333 0.74117647 0.77254902]
  [0.73333333 0.74117647 0.77254902]
  ...
  [0.67843137 0.68627451 0.7254902 ]
  [0.67843137 0.68627451 0.7254902 ]
  [0.67843137 0.68627451 0.7254902 ]]

 ...

 [[0.76078431 0.78039216 0.79215686]
  [0.76078431 0.78039216 0.79215686]
  [0.76078431 0.78039216 0.79215686]
  ...
  [0.21960784 0.35294118 0.49411765]
  [0.20784314 0.34117647 0.48235294]
  [0.20784314 0.34117647 0.48235294]]

 [[0.76078431 0.78039216 0.79215686]
  [0.76078431 0.78039216 0.79215686]
  [0.76078431 0.78039216 0.79215686]
  ...
  [0.23921569 0.37254902 0.51372549]
  [0.22745098 0.36078431 0.50196078]
  [0.22745098 0.36078431 0.50196078]]

 [[0.76078431 0.78039216 0.79215686]
  [0.76078431 0.78039216 0.79215686]
  [0.76078431 0.78039216 0.79215686]
  ...
  [0.23921569 0.37254902 0.51372549]
  [0.22745098 0.36078431 0.50196078]
  [0.22745098 0.36078431 0.50196078]]]";1
"[[[0.28235294 0.33333333 0.12156863]
  [0.28235294 0.33333333 0.12156863]
  [0.27843137 0.32941176 0.11764706]
  ...
  [0.01568627 0.         0.00784314]
  [0.01960784 0.         0.00784314]
  [0.01960784 0.         0.00784314]]

 [[0.28235294 0.33333333 0.12156863]
  [0.28235294 0.33333333 0.12156863]
  [0.27843137 0.32941176 0.11764706]
  ...
  [0.01568627 0.         0.00784314]
  [0.01960784 0.         0.00784314]
  [0.01960784 0.         0.00784314]]

 [[0.2745098  0.32156863 0.11764706]
  [0.2745098  0.32156863 0.11764706]
  [0.27058824 0.31764706 0.11372549]
  ...
  [0.01568627 0.         0.00392157]
  [0.01568627 0.         0.00784314]
  [0.01568627 0.         0.00784314]]

 ...

 [[0.         0.10588235 0.1254902 ]
  [0.         0.10588235 0.1254902 ]
  [0.00392157 0.10980392 0.12941176]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.         0.10588235 0.12156863]
  [0.         0.10588235 0.12156863]
  [0.00392157 0.10980392 0.1254902 ]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.         0.10588235 0.12156863]
  [0.         0.10588235 0.12156863]
  [0.00392157 0.10980392 0.1254902 ]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]]";1
"[[[0.2        0.17254902 0.23137255]
  [0.2        0.17254902 0.23137255]
  [0.20784314 0.18039216 0.23921569]
  ...
  [0.61960784 0.65882353 0.65882353]
  [0.61960784 0.65882353 0.65882353]
  [0.61960784 0.65882353 0.65882353]]

 [[0.2        0.17254902 0.23137255]
  [0.2        0.17254902 0.23137255]
  [0.20784314 0.18039216 0.23921569]
  ...
  [0.61960784 0.65882353 0.65882353]
  [0.61960784 0.65882353 0.65882353]
  [0.61960784 0.65882353 0.65882353]]

 [[0.21176471 0.18431373 0.24313725]
  [0.21176471 0.18431373 0.24313725]
  [0.21568627 0.18823529 0.24705882]
  ...
  [0.62352941 0.6627451  0.6627451 ]
  [0.61960784 0.65882353 0.65882353]
  [0.61960784 0.65882353 0.65882353]]

 ...

 [[0.12941176 0.10588235 0.19215686]
  [0.12941176 0.10588235 0.19215686]
  [0.1254902  0.10588235 0.19607843]
  ...
  [0.63137255 0.70980392 0.71372549]
  [0.63137255 0.70980392 0.71372549]
  [0.63137255 0.70980392 0.71372549]]

 [[0.13333333 0.11372549 0.19607843]
  [0.13333333 0.11372549 0.19607843]
  [0.13333333 0.11372549 0.2       ]
  ...
  [0.63137255 0.70980392 0.71372549]
  [0.63529412 0.71372549 0.71764706]
  [0.63529412 0.71372549 0.71764706]]

 [[0.13333333 0.11372549 0.19607843]
  [0.13333333 0.11372549 0.19607843]
  [0.13333333 0.11372549 0.2       ]
  ...
  [0.63137255 0.70980392 0.71372549]
  [0.63529412 0.71372549 0.71764706]
  [0.63529412 0.71372549 0.71764706]]]";1
"[[[0.00392157 0.00784314 0.        ]
  [0.00392157 0.00784314 0.        ]
  [0.00392157 0.00784314 0.        ]
  ...
  [0.33333333 0.34117647 0.34117647]
  [0.33333333 0.34117647 0.34117647]
  [0.33333333 0.34117647 0.34117647]]

 [[0.00392157 0.00784314 0.        ]
  [0.00392157 0.00784314 0.        ]
  [0.00392157 0.00784314 0.        ]
  ...
  [0.33333333 0.34117647 0.34117647]
  [0.33333333 0.34117647 0.34117647]
  [0.33333333 0.34117647 0.34117647]]

 [[0.00392157 0.00784314 0.        ]
  [0.00392157 0.00784314 0.        ]
  [0.00392157 0.00784314 0.        ]
  ...
  [0.3372549  0.34509804 0.34509804]
  [0.33333333 0.34509804 0.34509804]
  [0.33333333 0.34509804 0.34509804]]

 ...

 [[0.02745098 0.08235294 0.16862745]
  [0.02745098 0.08235294 0.16862745]
  [0.03921569 0.09411765 0.18039216]
  ...
  [0.2745098  0.30588235 0.34117647]
  [0.22745098 0.25490196 0.28627451]
  [0.22745098 0.25490196 0.28627451]]

 [[0.01568627 0.07058824 0.15686275]
  [0.01568627 0.07058824 0.15686275]
  [0.02745098 0.08235294 0.16862745]
  ...
  [0.34509804 0.38039216 0.41960784]
  [0.28235294 0.31764706 0.35294118]
  [0.28235294 0.31764706 0.35294118]]

 [[0.01568627 0.07058824 0.15686275]
  [0.01568627 0.07058824 0.15686275]
  [0.02745098 0.08235294 0.16862745]
  ...
  [0.34509804 0.38039216 0.41960784]
  [0.28235294 0.31764706 0.35294118]
  [0.28235294 0.31764706 0.35294118]]]";1
"[[[0.76078431 0.69411765 0.70588235]
  [0.76078431 0.69411765 0.70588235]
  [0.76078431 0.69411765 0.70588235]
  ...
  [0.70588235 0.74117647 0.79607843]
  [0.70588235 0.74117647 0.79607843]
  [0.70588235 0.74117647 0.79607843]]

 [[0.76078431 0.69411765 0.70588235]
  [0.76078431 0.69411765 0.70588235]
  [0.76078431 0.69411765 0.70588235]
  ...
  [0.70588235 0.74117647 0.79607843]
  [0.70588235 0.74117647 0.79607843]
  [0.70588235 0.74117647 0.79607843]]

 [[0.76862745 0.69803922 0.70980392]
  [0.76862745 0.69803922 0.70980392]
  [0.76862745 0.69803922 0.70980392]
  ...
  [0.70588235 0.74117647 0.79607843]
  [0.70588235 0.74117647 0.79607843]
  [0.70588235 0.74117647 0.79607843]]

 ...

 [[0.78823529 0.83137255 0.87843137]
  [0.78823529 0.83137255 0.87843137]
  [0.78431373 0.83137255 0.87843137]
  ...
  [0.78823529 0.82352941 0.88235294]
  [0.78823529 0.82352941 0.87843137]
  [0.78823529 0.82352941 0.87843137]]

 [[0.78823529 0.83529412 0.88235294]
  [0.78823529 0.83529412 0.88235294]
  [0.78431373 0.83137255 0.88235294]
  ...
  [0.78823529 0.82352941 0.88235294]
  [0.78823529 0.82352941 0.87843137]
  [0.78823529 0.82352941 0.87843137]]

 [[0.78823529 0.83529412 0.88235294]
  [0.78823529 0.83529412 0.88235294]
  [0.78431373 0.83137255 0.88235294]
  ...
  [0.78823529 0.82352941 0.88235294]
  [0.78823529 0.82352941 0.87843137]
  [0.78823529 0.82352941 0.87843137]]]";1
"[[[0.71372549 0.70588235 0.70196078]
  [0.71372549 0.70588235 0.70196078]
  [0.71764706 0.70980392 0.70588235]
  ...
  [0.7372549  0.73333333 0.74117647]
  [0.76470588 0.76078431 0.76862745]
  [0.76470588 0.76078431 0.76862745]]

 [[0.71372549 0.70588235 0.70196078]
  [0.71372549 0.70588235 0.70196078]
  [0.71764706 0.70980392 0.70588235]
  ...
  [0.7372549  0.73333333 0.74117647]
  [0.76470588 0.76078431 0.76862745]
  [0.76470588 0.76078431 0.76862745]]

 [[0.71764706 0.70588235 0.70196078]
  [0.71764706 0.70588235 0.70196078]
  [0.71764706 0.70980392 0.70588235]
  ...
  [0.71764706 0.71372549 0.72156863]
  [0.7372549  0.7372549  0.74509804]
  [0.7372549  0.7372549  0.74509804]]

 ...

 [[0.09803922 0.13333333 0.18823529]
  [0.09803922 0.13333333 0.18823529]
  [0.09803922 0.13333333 0.18823529]
  ...
  [0.05490196 0.08627451 0.05882353]
  [0.05882353 0.08627451 0.05882353]
  [0.05882353 0.08627451 0.05882353]]

 [[0.10196078 0.1372549  0.19215686]
  [0.10196078 0.1372549  0.19215686]
  [0.10196078 0.1372549  0.19215686]
  ...
  [0.05882353 0.08627451 0.05882353]
  [0.0627451  0.09019608 0.0627451 ]
  [0.0627451  0.09019608 0.0627451 ]]

 [[0.10196078 0.1372549  0.19215686]
  [0.10196078 0.1372549  0.19215686]
  [0.10196078 0.1372549  0.19215686]
  ...
  [0.05882353 0.08627451 0.05882353]
  [0.0627451  0.09019608 0.0627451 ]
  [0.0627451  0.09019608 0.0627451 ]]]";1
"[[[0.16862745 0.21960784 0.25098039]
  [0.16862745 0.21960784 0.25098039]
  [0.16470588 0.21568627 0.24705882]
  ...
  [0.25490196 0.31372549 0.44313725]
  [0.25882353 0.31764706 0.44705882]
  [0.25882353 0.31764706 0.44705882]]

 [[0.16862745 0.21960784 0.25098039]
  [0.16862745 0.21960784 0.25098039]
  [0.16470588 0.21568627 0.24705882]
  ...
  [0.25490196 0.31372549 0.44313725]
  [0.25882353 0.31764706 0.44705882]
  [0.25882353 0.31764706 0.44705882]]

 [[0.16862745 0.21960784 0.25098039]
  [0.16862745 0.21960784 0.25098039]
  [0.16470588 0.21568627 0.24705882]
  ...
  [0.25882353 0.31764706 0.44705882]
  [0.2627451  0.32156863 0.45098039]
  [0.2627451  0.32156863 0.45098039]]

 ...

 [[0.15686275 0.19215686 0.20784314]
  [0.15686275 0.19215686 0.20784314]
  [0.15294118 0.19215686 0.20784314]
  ...
  [0.6        0.63529412 0.76470588]
  [0.59607843 0.63137255 0.76078431]
  [0.59607843 0.63137255 0.76078431]]

 [[0.15294118 0.18823529 0.20392157]
  [0.15294118 0.18823529 0.20392157]
  [0.14901961 0.18431373 0.2       ]
  ...
  [0.6        0.63529412 0.76470588]
  [0.59607843 0.63137255 0.76078431]
  [0.59607843 0.63137255 0.76078431]]

 [[0.15294118 0.18823529 0.20392157]
  [0.15294118 0.18823529 0.20392157]
  [0.14901961 0.18431373 0.2       ]
  ...
  [0.6        0.63529412 0.76470588]
  [0.59607843 0.63137255 0.76078431]
  [0.59607843 0.63137255 0.76078431]]]";1
"[[[0.88235294 0.87058824 0.87843137]
  [0.88235294 0.87058824 0.87843137]
  [0.88627451 0.8745098  0.88235294]
  ...
  [0.38039216 0.37647059 0.41176471]
  [0.41176471 0.40784314 0.44313725]
  [0.41176471 0.40784314 0.44313725]]

 [[0.88235294 0.87058824 0.87843137]
  [0.88235294 0.87058824 0.87843137]
  [0.88627451 0.8745098  0.88235294]
  ...
  [0.38039216 0.37647059 0.41176471]
  [0.41176471 0.40784314 0.44313725]
  [0.41176471 0.40784314 0.44313725]]

 [[0.88627451 0.8745098  0.88235294]
  [0.88627451 0.8745098  0.88235294]
  [0.89019608 0.87843137 0.88627451]
  ...
  [0.35294118 0.34901961 0.38823529]
  [0.38039216 0.37647059 0.41176471]
  [0.38039216 0.37647059 0.41176471]]

 ...

 [[0.52941176 0.48235294 0.4745098 ]
  [0.52941176 0.48235294 0.4745098 ]
  [0.52156863 0.4745098  0.46666667]
  ...
  [0.51764706 0.49411765 0.49411765]
  [0.54117647 0.52156863 0.52156863]
  [0.54117647 0.52156863 0.52156863]]

 [[0.49803922 0.45098039 0.44313725]
  [0.49803922 0.45098039 0.44313725]
  [0.49411765 0.44705882 0.43921569]
  ...
  [0.47058824 0.45098039 0.44705882]
  [0.48235294 0.4627451  0.45882353]
  [0.48235294 0.4627451  0.45882353]]

 [[0.49803922 0.45098039 0.44313725]
  [0.49803922 0.45098039 0.44313725]
  [0.49411765 0.44705882 0.43921569]
  ...
  [0.47058824 0.45098039 0.44705882]
  [0.48235294 0.4627451  0.45882353]
  [0.48235294 0.4627451  0.45882353]]]";1
"[[[0.06666667 0.03529412 0.0627451 ]
  [0.06666667 0.03529412 0.0627451 ]
  [0.08235294 0.05490196 0.08627451]
  ...
  [0.56078431 0.6627451  0.78039216]
  [0.54509804 0.64705882 0.76470588]
  [0.54509804 0.64705882 0.76470588]]

 [[0.06666667 0.03529412 0.0627451 ]
  [0.06666667 0.03529412 0.0627451 ]
  [0.08235294 0.05490196 0.08627451]
  ...
  [0.56078431 0.6627451  0.78039216]
  [0.54509804 0.64705882 0.76470588]
  [0.54509804 0.64705882 0.76470588]]

 [[0.05882353 0.02745098 0.05490196]
  [0.05882353 0.02745098 0.05490196]
  [0.0745098  0.04705882 0.0745098 ]
  ...
  [0.55294118 0.65490196 0.77254902]
  [0.54117647 0.64313725 0.76078431]
  [0.54117647 0.64313725 0.76078431]]

 ...

 [[0.00784314 0.         0.        ]
  [0.00784314 0.         0.        ]
  [0.00784314 0.         0.        ]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.00784314 0.         0.        ]
  [0.00784314 0.         0.        ]
  [0.00784314 0.         0.        ]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.00784314 0.         0.        ]
  [0.00784314 0.         0.        ]
  [0.00784314 0.         0.        ]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]]";1
"[[[0.19607843 0.18823529 0.21176471]
  [0.19607843 0.18823529 0.21176471]
  [0.18039216 0.17254902 0.19607843]
  ...
  [0.13333333 0.0745098  0.08627451]
  [0.12941176 0.0745098  0.08235294]
  [0.12941176 0.0745098  0.08235294]]

 [[0.19607843 0.18823529 0.21176471]
  [0.19607843 0.18823529 0.21176471]
  [0.18039216 0.17254902 0.19607843]
  ...
  [0.13333333 0.0745098  0.08627451]
  [0.12941176 0.0745098  0.08235294]
  [0.12941176 0.0745098  0.08235294]]

 [[0.18431373 0.17647059 0.2       ]
  [0.18431373 0.17647059 0.2       ]
  [0.17254902 0.16470588 0.18823529]
  ...
  [0.12941176 0.0745098  0.08235294]
  [0.1254902  0.07058824 0.08235294]
  [0.1254902  0.07058824 0.08235294]]

 ...

 [[0.21568627 0.29411765 0.41960784]
  [0.21568627 0.29411765 0.41960784]
  [0.21176471 0.29019608 0.41568627]
  ...
  [0.01960784 0.01960784 0.06666667]
  [0.01960784 0.02352941 0.06666667]
  [0.01960784 0.02352941 0.06666667]]

 [[0.20392157 0.28627451 0.41176471]
  [0.20392157 0.28627451 0.41176471]
  [0.20392157 0.28627451 0.41176471]
  ...
  [0.02352941 0.02352941 0.07058824]
  [0.02352941 0.02352941 0.07058824]
  [0.02352941 0.02352941 0.07058824]]

 [[0.20392157 0.28627451 0.41176471]
  [0.20392157 0.28627451 0.41176471]
  [0.20392157 0.28627451 0.41176471]
  ...
  [0.02352941 0.02352941 0.07058824]
  [0.02352941 0.02352941 0.07058824]
  [0.02352941 0.02352941 0.07058824]]]";1
"[[[1.         1.         1.        ]
  [1.         1.         1.        ]
  [1.         1.         1.        ]
  ...
  [0.1372549  0.14117647 0.13333333]
  [0.14117647 0.14509804 0.1372549 ]
  [0.14117647 0.14509804 0.1372549 ]]

 [[1.         1.         1.        ]
  [1.         1.         1.        ]
  [1.         1.         1.        ]
  ...
  [0.1372549  0.14117647 0.13333333]
  [0.14117647 0.14509804 0.1372549 ]
  [0.14117647 0.14509804 0.1372549 ]]

 [[1.         1.         1.        ]
  [1.         1.         1.        ]
  [1.         1.         1.        ]
  ...
  [0.1372549  0.14117647 0.13333333]
  [0.14117647 0.14509804 0.1372549 ]
  [0.14117647 0.14509804 0.1372549 ]]

 ...

 [[0.62745098 0.60784314 0.64313725]
  [0.62745098 0.60784314 0.64313725]
  [0.63137255 0.61176471 0.64705882]
  ...
  [0.07843137 0.09019608 0.15294118]
  [0.07058824 0.07843137 0.1372549 ]
  [0.07058824 0.07843137 0.1372549 ]]

 [[0.60784314 0.58823529 0.62352941]
  [0.60784314 0.58823529 0.62352941]
  [0.61176471 0.59215686 0.62745098]
  ...
  [0.07843137 0.08627451 0.14901961]
  [0.06666667 0.07843137 0.1372549 ]
  [0.06666667 0.07843137 0.1372549 ]]

 [[0.60784314 0.58823529 0.62352941]
  [0.60784314 0.58823529 0.62352941]
  [0.61176471 0.59215686 0.62745098]
  ...
  [0.07843137 0.08627451 0.14901961]
  [0.06666667 0.07843137 0.1372549 ]
  [0.06666667 0.07843137 0.1372549 ]]]";1
"[[[0.00784314 0.         0.01176471]
  [0.00784314 0.         0.01176471]
  [0.00784314 0.         0.01176471]
  ...
  [0.         0.00392157 0.00784314]
  [0.         0.00392157 0.00784314]
  [0.         0.00392157 0.00784314]]

 [[0.00784314 0.         0.01176471]
  [0.00784314 0.         0.01176471]
  [0.00784314 0.         0.01176471]
  ...
  [0.         0.00392157 0.00784314]
  [0.         0.00392157 0.00784314]
  [0.         0.00392157 0.00784314]]

 [[0.00784314 0.         0.01176471]
  [0.00784314 0.         0.01176471]
  [0.00784314 0.         0.01176471]
  ...
  [0.         0.00392157 0.00784314]
  [0.         0.00392157 0.00784314]
  [0.         0.00392157 0.00784314]]

 ...

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.63529412 0.57647059 0.66666667]
  [0.64705882 0.58823529 0.67843137]
  [0.64705882 0.58823529 0.67843137]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.62745098 0.56470588 0.65490196]
  [0.63921569 0.57647059 0.66666667]
  [0.63921569 0.57647059 0.66666667]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.62745098 0.56470588 0.65490196]
  [0.63921569 0.57647059 0.66666667]
  [0.63921569 0.57647059 0.66666667]]]";1
"[[[0.70196078 0.7372549  0.77254902]
  [0.70196078 0.7372549  0.77254902]
  [0.70196078 0.7372549  0.77254902]
  ...
  [0.76862745 0.79215686 0.78823529]
  [0.76862745 0.79215686 0.78823529]
  [0.76862745 0.79215686 0.78823529]]

 [[0.70196078 0.7372549  0.77254902]
  [0.70196078 0.7372549  0.77254902]
  [0.70196078 0.7372549  0.77254902]
  ...
  [0.76862745 0.79215686 0.78823529]
  [0.76862745 0.79215686 0.78823529]
  [0.76862745 0.79215686 0.78823529]]

 [[0.70196078 0.7372549  0.77254902]
  [0.70196078 0.7372549  0.77254902]
  [0.69803922 0.73333333 0.76862745]
  ...
  [0.76862745 0.79215686 0.78823529]
  [0.76862745 0.79215686 0.78823529]
  [0.76862745 0.79215686 0.78823529]]

 ...

 [[0.70196078 0.70588235 0.69803922]
  [0.70196078 0.70588235 0.69803922]
  [0.70196078 0.70588235 0.69803922]
  ...
  [0.27058824 0.25098039 0.24705882]
  [0.27058824 0.25098039 0.24705882]
  [0.27058824 0.25098039 0.24705882]]

 [[0.70196078 0.70588235 0.69803922]
  [0.70196078 0.70588235 0.69803922]
  [0.70196078 0.70588235 0.69803922]
  ...
  [0.26666667 0.24705882 0.24313725]
  [0.26666667 0.24705882 0.24313725]
  [0.26666667 0.24705882 0.24313725]]

 [[0.70196078 0.70588235 0.69803922]
  [0.70196078 0.70588235 0.69803922]
  [0.70196078 0.70588235 0.69803922]
  ...
  [0.26666667 0.24705882 0.24313725]
  [0.26666667 0.24705882 0.24313725]
  [0.26666667 0.24705882 0.24313725]]]";1
"[[[0.00784314 0.         0.        ]
  [0.00784314 0.         0.        ]
  [0.00784314 0.         0.        ]
  ...
  [0.51372549 0.79215686 0.9254902 ]
  [0.51764706 0.79607843 0.9254902 ]
  [0.51764706 0.79607843 0.9254902 ]]

 [[0.00784314 0.         0.        ]
  [0.00784314 0.         0.        ]
  [0.00784314 0.         0.        ]
  ...
  [0.51372549 0.79215686 0.9254902 ]
  [0.51764706 0.79607843 0.9254902 ]
  [0.51764706 0.79607843 0.9254902 ]]

 [[0.00784314 0.         0.        ]
  [0.00784314 0.         0.        ]
  [0.00784314 0.         0.        ]
  ...
  [0.50196078 0.78039216 0.90980392]
  [0.50196078 0.78039216 0.90980392]
  [0.50196078 0.78039216 0.90980392]]

 ...

 [[0.         0.00392157 0.00784314]
  [0.         0.00392157 0.00784314]
  [0.         0.00392157 0.00392157]
  ...
  [0.12941176 0.20784314 0.4       ]
  [0.11764706 0.19607843 0.38823529]
  [0.11764706 0.19607843 0.38823529]]

 [[0.         0.00392157 0.00784314]
  [0.         0.00392157 0.00784314]
  [0.         0.00392157 0.00784314]
  ...
  [0.12156863 0.2        0.39215686]
  [0.10980392 0.18823529 0.37647059]
  [0.10980392 0.18823529 0.37647059]]

 [[0.         0.00392157 0.00784314]
  [0.         0.00392157 0.00784314]
  [0.         0.00392157 0.00784314]
  ...
  [0.12156863 0.2        0.39215686]
  [0.10980392 0.18823529 0.37647059]
  [0.10980392 0.18823529 0.37647059]]]";0
"[[[0.29019608 0.3254902  0.3372549 ]
  [0.29019608 0.3254902  0.3372549 ]
  [0.28235294 0.31764706 0.32941176]
  ...
  [0.23137255 0.23921569 0.23921569]
  [0.23137255 0.23921569 0.23921569]
  [0.23137255 0.23921569 0.23921569]]

 [[0.29019608 0.3254902  0.3372549 ]
  [0.29019608 0.3254902  0.3372549 ]
  [0.28235294 0.31764706 0.32941176]
  ...
  [0.23137255 0.23921569 0.23921569]
  [0.23137255 0.23921569 0.23921569]
  [0.23137255 0.23921569 0.23921569]]

 [[0.29411765 0.32941176 0.34509804]
  [0.29411765 0.32941176 0.34509804]
  [0.29019608 0.3254902  0.3372549 ]
  ...
  [0.23137255 0.24313725 0.24313725]
  [0.23137255 0.24313725 0.24313725]
  [0.23137255 0.24313725 0.24313725]]

 ...

 [[0.23529412 0.2745098  0.2745098 ]
  [0.23529412 0.2745098  0.2745098 ]
  [0.21568627 0.25490196 0.25882353]
  ...
  [0.10980392 0.1254902  0.14509804]
  [0.10980392 0.1254902  0.14509804]
  [0.10980392 0.1254902  0.14509804]]

 [[0.27058824 0.30980392 0.30980392]
  [0.27058824 0.30980392 0.30980392]
  [0.23921569 0.28235294 0.28235294]
  ...
  [0.10588235 0.12156863 0.14509804]
  [0.10588235 0.12156863 0.14117647]
  [0.10588235 0.12156863 0.14117647]]

 [[0.27058824 0.30980392 0.30980392]
  [0.27058824 0.30980392 0.30980392]
  [0.23921569 0.28235294 0.28235294]
  ...
  [0.10588235 0.12156863 0.14509804]
  [0.10588235 0.12156863 0.14117647]
  [0.10588235 0.12156863 0.14117647]]]";1
"[[[0.2627451  0.34117647 0.4627451 ]
  [0.2627451  0.34117647 0.4627451 ]
  [0.25490196 0.33333333 0.45490196]
  ...
  [0.68235294 0.70196078 0.71372549]
  [0.68627451 0.70588235 0.71764706]
  [0.68627451 0.70588235 0.71764706]]

 [[0.2627451  0.34117647 0.4627451 ]
  [0.2627451  0.34117647 0.4627451 ]
  [0.25490196 0.33333333 0.45490196]
  ...
  [0.68235294 0.70196078 0.71372549]
  [0.68627451 0.70588235 0.71764706]
  [0.68627451 0.70588235 0.71764706]]

 [[0.2627451  0.34117647 0.4627451 ]
  [0.2627451  0.34117647 0.4627451 ]
  [0.25490196 0.33333333 0.45490196]
  ...
  [0.68235294 0.70196078 0.71372549]
  [0.68627451 0.70588235 0.71764706]
  [0.68627451 0.70588235 0.71764706]]

 ...

 [[0.12941176 0.26666667 0.4       ]
  [0.12941176 0.26666667 0.4       ]
  [0.1372549  0.27058824 0.40392157]
  ...
  [0.15686275 0.25490196 0.40784314]
  [0.15686275 0.25490196 0.41176471]
  [0.15686275 0.25490196 0.41176471]]

 [[0.12941176 0.26666667 0.4       ]
  [0.12941176 0.26666667 0.4       ]
  [0.1372549  0.27058824 0.40392157]
  ...
  [0.15294118 0.24705882 0.40784314]
  [0.15294118 0.25098039 0.40784314]
  [0.15294118 0.25098039 0.40784314]]

 [[0.12941176 0.26666667 0.4       ]
  [0.12941176 0.26666667 0.4       ]
  [0.1372549  0.27058824 0.40392157]
  ...
  [0.15294118 0.24705882 0.40784314]
  [0.15294118 0.25098039 0.40784314]
  [0.15294118 0.25098039 0.40784314]]]";1
